type,part,expr
diffusion,combined_mode,-4.987*sin((3*pi*x)/0.717)*exp(-((3**2)*pi**2*0.953*t)/(0.717**2))
diffusion,combined_mode,4.987*sin((5*pi*x)/0.717)*exp(-((5**2)*pi**2*0.953*t)/(0.717**2))
diffusion,combined_mode,1.594*sin((1*pi*x)/1.355)*exp(-((1**2)*pi**2*0.489*t)/(1.355**2))
diffusion,combined_mode,-1.594*sin((3*pi*x)/1.355)*exp(-((3**2)*pi**2*0.489*t)/(1.355**2))
diffusion,combined_mode,1.594*sin((5*pi*x)/1.355)*exp(-((5**2)*pi**2*0.489*t)/(1.355**2))
diffusion,sine,6.685*sin((1*pi*x)/0.75)
diffusion,decay,exp(-((1**2)*pi**2*0.451*t)/(0.75**2))
diffusion,sine,-6.685*sin((3*pi*x)/0.75)
diffusion,decay,exp(-((3**2)*pi**2*0.451*t)/(0.75**2))
diffusion,sine,6.685*sin((5*pi*x)/0.75)
diffusion,combined_mode,11.471*sin((1*pi*x)/0.484)*exp(-((1**2)*pi**2*0.272*t)/(0.484**2))
diffusion,combined_mode,-11.471*sin((3*pi*x)/0.484)*exp(-((3**2)*pi**2*0.272*t)/(0.484**2))
diffusion,combined_mode,11.471*sin((5*pi*x)/0.484)*exp(-((5**2)*pi**2*0.272*t)/(0.484**2))
diffusion,combined_mode,3.272*sin((1*pi*x)/1.203)*exp(-((1**2)*pi**2*0.014*t)/(1.203**2))
diffusion,combined_mode,-3.272*sin((3*pi*x)/1.203)*exp(-((3**2)*pi**2*0.014*t)/(1.203**2))
diffusion,combined_mode,3.272*sin((5*pi*x)/1.203)*exp(-((5**2)*pi**2*0.014*t)/(1.203**2))
diffusion,combined_mode,2.931*sin((1*pi*x)/1.261)*exp(-((1**2)*pi**2*0.028*t)/(1.261**2))
diffusion,combined_mode,-2.931*sin((3*pi*x)/1.261)*exp(-((3**2)*pi**2*0.028*t)/(1.261**2))
diffusion,combined_mode,2.931*sin((5*pi*x)/1.261)*exp(-((5**2)*pi**2*0.028*t)/(1.261**2))
diffusion,sine,15.646*sin((1*pi*x)/0.147)
diffusion,decay,exp(-((1**2)*pi**2*0.024*t)/(0.147**2))
diffusion,sine,-15.646*sin((3*pi*x)/0.147)
diffusion,decay,exp(-((3**2)*pi**2*0.024*t)/(0.147**2))
diffusion,sine,15.646*sin((5*pi*x)/0.147)
diffusion,decay,exp(-((5**2)*pi**2*0.024*t)/(0.147**2))
diffusion,combined_mode,8.053*sin((1*pi*x)/0.301)*exp(-((1**2)*pi**2*0.543*t)/(0.301**2))
diffusion,combined_mode,-8.053*sin((3*pi*x)/0.301)*exp(-((3**2)*pi**2*0.543*t)/(0.301**2))
diffusion,combined_mode,8.053*sin((5*pi*x)/0.301)*exp(-((5**2)*pi**2*0.543*t)/(0.301**2))
diffusion,combined_mode,9.470*sin((1*pi*x)/0.449)*exp(-((1**2)*pi**2*1.0*t)/(0.449**2))
diffusion,combined_mode,-9.470*sin((3*pi*x)/0.449)*exp(-((3**2)*pi**2*1.0*t)/(0.449**2))
diffusion,combined_mode,9.470*sin((5*pi*x)/0.449)*exp(-((5**2)*pi**2*1.0*t)/(0.449**2))
diffusion,combined_mode,7.732*sin((1*pi*x)/0.478)*exp(-((1**2)*pi**2*0.562*t)/(0.478**2))
diffusion,combined_mode,-7.732*sin((3*pi*x)/0.478)*exp(-((3**2)*pi**2*0.562*t)/(0.478**2))
diffusion,combined_mode,7.732*sin((5*pi*x)/0.478)*exp(-((5**2)*pi**2*0.562*t)/(0.478**2))
diffusion,sine,20.538*sin((1*pi*x)/0.197)
diffusion,decay,exp(-((1**2)*pi**2*0.945*t)/(0.197**2))
diffusion,sine,-20.538*sin((3*pi*x)/0.197)
diffusion,sine,20.538*sin((5*pi*x)/0.197)
diffusion,decay,exp(-((5**2)*pi**2*0.945*t)/(0.197**2))
diffusion,combined_mode,20.800*sin((1*pi*x)/0.125)*exp(-((1**2)*pi**2*0.217*t)/(0.125**2))
diffusion,combined_mode,-20.800*sin((3*pi*x)/0.125)*exp(-((3**2)*pi**2*0.217*t)/(0.125**2))
diffusion,combined_mode,20.800*sin((5*pi*x)/0.125)*exp(-((5**2)*pi**2*0.217*t)/(0.125**2))
diffusion,sine,3.852*sin((1*pi*x)/1.315)
diffusion,sine,-3.852*sin((3*pi*x)/1.315)
diffusion,sine,3.852*sin((5*pi*x)/1.315)
diffusion,decay,exp(-((5**2)*pi**2*0.521*t)/(1.315**2))
diffusion,sine,21.971*sin((1*pi*x)/0.272)
diffusion,decay,exp(-((1**2)*pi**2*0.72*t)/(0.272**2))
diffusion,sine,-21.971*sin((3*pi*x)/0.272)
diffusion,decay,exp(-((3**2)*pi**2*0.72*t)/(0.272**2))
diffusion,sine,21.971*sin((5*pi*x)/0.272)
diffusion,decay,exp(-((5**2)*pi**2*0.72*t)/(0.272**2))
diffusion,sine,2.682*sin((1*pi*x)/0.759)
diffusion,sine,-2.682*sin((3*pi*x)/0.759)
diffusion,sine,2.682*sin((5*pi*x)/0.759)
diffusion,combined_mode,3.808*sin((1*pi*x)/0.863)*exp(-((1**2)*pi**2*0.793*t)/(0.863**2))
diffusion,combined_mode,-3.808*sin((3*pi*x)/0.863)*exp(-((3**2)*pi**2*0.793*t)/(0.863**2))
diffusion,combined_mode,3.808*sin((5*pi*x)/0.863)*exp(-((5**2)*pi**2*0.793*t)/(0.863**2))
diffusion,sine,12.370*sin((1*pi*x)/0.476)
diffusion,decay,exp(-((1**2)*pi**2*0.796*t)/(0.476**2))
diffusion,sine,-12.370*sin((3*pi*x)/0.476)
diffusion,decay,exp(-((3**2)*pi**2*0.796*t)/(0.476**2))
diffusion,sine,12.370*sin((5*pi*x)/0.476)
diffusion,decay,exp(-((5**2)*pi**2*0.796*t)/(0.476**2))
diffusion,sine,1.838*sin((1*pi*x)/1.275)
diffusion,decay,exp(-((1**2)*pi**2*0.994*t)/(1.275**2))
diffusion,sine,-1.838*sin((3*pi*x)/1.275)
diffusion,decay,exp(-((3**2)*pi**2*0.994*t)/(1.275**2))
diffusion,sine,1.838*sin((5*pi*x)/1.275)
diffusion,decay,exp(-((5**2)*pi**2*0.994*t)/(1.275**2))
diffusion,combined_mode,4.444*sin((1*pi*x)/0.604)*exp(-((1**2)*pi**2*0.494*t)/(0.604**2))
diffusion,combined_mode,-4.444*sin((3*pi*x)/0.604)*exp(-((3**2)*pi**2*0.494*t)/(0.604**2))
diffusion,combined_mode,4.444*sin((5*pi*x)/0.604)*exp(-((5**2)*pi**2*0.494*t)/(0.604**2))
diffusion,sine,11.378*sin((1*pi*x)/0.222)
diffusion,decay,exp(-((1**2)*pi**2*0.703*t)/(0.222**2))
diffusion,sine,-11.378*sin((3*pi*x)/0.222)
diffusion,decay,exp(-((3**2)*pi**2*0.703*t)/(0.222**2))
diffusion,sine,11.378*sin((5*pi*x)/0.222)
diffusion,decay,exp(-((5**2)*pi**2*0.703*t)/(0.222**2))
diffusion,sine,3.494*sin((1*pi*x)/1.202)
diffusion,decay,exp(-((1**2)*pi**2*0.916*t)/(1.202**2))
diffusion,sine,-3.494*sin((3*pi*x)/1.202)
diffusion,decay,exp(-((3**2)*pi**2*0.916*t)/(1.202**2))
diffusion,sine,3.494*sin((5*pi*x)/1.202)
diffusion,sine,2.977*sin((1*pi*x)/0.825)
diffusion,decay,exp(-((1**2)*pi**2*0.868*t)/(0.825**2))
diffusion,sine,-2.977*sin((3*pi*x)/0.825)
diffusion,decay,exp(-((3**2)*pi**2*0.868*t)/(0.825**2))
diffusion,sine,2.977*sin((5*pi*x)/0.825)
diffusion,decay,exp(-((5**2)*pi**2*0.868*t)/(0.825**2))
diffusion,sine,3.058*sin((1*pi*x)/1.433)
diffusion,decay,exp(-((1**2)*pi**2*0.614*t)/(1.433**2))
diffusion,sine,-3.058*sin((3*pi*x)/1.433)
diffusion,decay,exp(-((3**2)*pi**2*0.614*t)/(1.433**2))
diffusion,sine,3.058*sin((5*pi*x)/1.433)
diffusion,decay,exp(-((5**2)*pi**2*0.614*t)/(1.433**2))
diffusion,combined_mode,13.785*sin((1*pi*x)/0.27)*exp(-((1**2)*pi**2*0.383*t)/(0.27**2))
diffusion,combined_mode,-13.785*sin((3*pi*x)/0.27)*exp(-((3**2)*pi**2*0.383*t)/(0.27**2))
diffusion,combined_mode,13.785*sin((5*pi*x)/0.27)*exp(-((5**2)*pi**2*0.383*t)/(0.27**2))
diffusion,sine,6.608*sin((1*pi*x)/0.474)
diffusion,decay,exp(-((1**2)*pi**2*0.621*t)/(0.474**2))
diffusion,sine,-6.608*sin((3*pi*x)/0.474)
diffusion,decay,exp(-((3**2)*pi**2*0.621*t)/(0.474**2))
diffusion,sine,6.608*sin((5*pi*x)/0.474)
diffusion,decay,exp(-((5**2)*pi**2*0.621*t)/(0.474**2))
diffusion,combined_mode,2.986*sin((1*pi*x)/0.99)*exp(-((1**2)*pi**2*0.593*t)/(0.99**2))
diffusion,combined_mode,-2.986*sin((3*pi*x)/0.99)*exp(-((3**2)*pi**2*0.593*t)/(0.99**2))
diffusion,combined_mode,2.986*sin((5*pi*x)/0.99)*exp(-((5**2)*pi**2*0.593*t)/(0.99**2))
diffusion,combined_mode,3.004*sin((1*pi*x)/1.056)*exp(-((1**2)*pi**2*0.606*t)/(1.056**2))
diffusion,combined_mode,-3.004*sin((3*pi*x)/1.056)*exp(-((3**2)*pi**2*0.606*t)/(1.056**2))
diffusion,combined_mode,3.004*sin((5*pi*x)/1.056)*exp(-((5**2)*pi**2*0.606*t)/(1.056**2))
diffusion,combined_mode,12.945*sin((1*pi*x)/0.457)*exp(-((1**2)*pi**2*0.775*t)/(0.457**2))
diffusion,combined_mode,-12.945*sin((3*pi*x)/0.457)*exp(-((3**2)*pi**2*0.775*t)/(0.457**2))
diffusion,combined_mode,12.945*sin((5*pi*x)/0.457)*exp(-((5**2)*pi**2*0.775*t)/(0.457**2))
diffusion,combined_mode,3.934*sin((1*pi*x)/0.907)*exp(-((1**2)*pi**2*0.306*t)/(0.907**2))
diffusion,combined_mode,-3.934*sin((3*pi*x)/0.907)*exp(-((3**2)*pi**2*0.306*t)/(0.907**2))
diffusion,combined_mode,3.934*sin((5*pi*x)/0.907)*exp(-((5**2)*pi**2*0.306*t)/(0.907**2))
diffusion,sine,6.706*sin((1*pi*x)/0.371)
diffusion,decay,exp(-((1**2)*pi**2*0.158*t)/(0.371**2))
diffusion,sine,-6.706*sin((3*pi*x)/0.371)
diffusion,sine,6.706*sin((5*pi*x)/0.371)
diffusion,decay,exp(-((5**2)*pi**2*0.158*t)/(0.371**2))
diffusion,sine,2.453*sin((1*pi*x)/1.209)
diffusion,decay,exp(-((1**2)*pi**2*0.558*t)/(1.209**2))
diffusion,sine,-2.453*sin((3*pi*x)/1.209)
diffusion,decay,exp(-((3**2)*pi**2*0.558*t)/(1.209**2))
diffusion,sine,2.453*sin((5*pi*x)/1.209)
diffusion,decay,exp(-((5**2)*pi**2*0.558*t)/(1.209**2))
diffusion,sine,6.777*sin((1*pi*x)/0.721)
diffusion,sine,-6.777*sin((3*pi*x)/0.721)
diffusion,sine,6.777*sin((5*pi*x)/0.721)
diffusion,decay,exp(-((5**2)*pi**2*0.826*t)/(0.721**2))
diffusion,combined_mode,5.323*sin((1*pi*x)/0.774)*exp(-((1**2)*pi**2*0.499*t)/(0.774**2))
diffusion,combined_mode,-5.323*sin((3*pi*x)/0.774)*exp(-((3**2)*pi**2*0.499*t)/(0.774**2))
diffusion,combined_mode,5.323*sin((5*pi*x)/0.774)*exp(-((5**2)*pi**2*0.499*t)/(0.774**2))
diffusion,combined_mode,3.538*sin((1*pi*x)/1.151)*exp(-((1**2)*pi**2*0.312*t)/(1.151**2))
diffusion,combined_mode,-3.538*sin((3*pi*x)/1.151)*exp(-((3**2)*pi**2*0.312*t)/(1.151**2))
diffusion,combined_mode,3.538*sin((5*pi*x)/1.151)*exp(-((5**2)*pi**2*0.312*t)/(1.151**2))
diffusion,combined_mode,4.641*sin((1*pi*x)/1.085)*exp(-((1**2)*pi**2*0.554*t)/(1.085**2))
diffusion,combined_mode,-4.641*sin((3*pi*x)/1.085)*exp(-((3**2)*pi**2*0.554*t)/(1.085**2))
diffusion,combined_mode,4.641*sin((5*pi*x)/1.085)*exp(-((5**2)*pi**2*0.554*t)/(1.085**2))
diffusion,sine,8.763*sin((1*pi*x)/0.619)
diffusion,decay,exp(-((1**2)*pi**2*0.05*t)/(0.619**2))
diffusion,sine,-8.763*sin((3*pi*x)/0.619)
diffusion,decay,exp(-((3**2)*pi**2*0.05*t)/(0.619**2))
diffusion,sine,8.763*sin((5*pi*x)/0.619)
diffusion,decay,exp(-((5**2)*pi**2*0.05*t)/(0.619**2))
diffusion,combined_mode,3.125*sin((1*pi*x)/0.809)*exp(-((1**2)*pi**2*0.816*t)/(0.809**2))
diffusion,combined_mode,-3.125*sin((3*pi*x)/0.809)*exp(-((3**2)*pi**2*0.816*t)/(0.809**2))
diffusion,combined_mode,3.125*sin((5*pi*x)/0.809)*exp(-((5**2)*pi**2*0.816*t)/(0.809**2))
diffusion,sine,17.265*sin((1*pi*x)/0.223)
diffusion,decay,exp(-((1**2)*pi**2*0.031*t)/(0.223**2))
diffusion,sine,-17.265*sin((3*pi*x)/0.223)
diffusion,decay,exp(-((3**2)*pi**2*0.031*t)/(0.223**2))
diffusion,sine,17.265*sin((5*pi*x)/0.223)
diffusion,sine,4.688*sin((1*pi*x)/1.206)
diffusion,decay,exp(-((1**2)*pi**2*0.323*t)/(1.206**2))
diffusion,sine,-4.688*sin((3*pi*x)/1.206)
diffusion,decay,exp(-((3**2)*pi**2*0.323*t)/(1.206**2))
diffusion,sine,4.688*sin((5*pi*x)/1.206)
diffusion,decay,exp(-((5**2)*pi**2*0.323*t)/(1.206**2))
diffusion,sine,2.583*sin((1*pi*x)/1.342)
diffusion,decay,exp(-((1**2)*pi**2*0.458*t)/(1.342**2))
diffusion,sine,-2.583*sin((3*pi*x)/1.342)
diffusion,decay,exp(-((3**2)*pi**2*0.458*t)/(1.342**2))
diffusion,sine,2.583*sin((5*pi*x)/1.342)
diffusion,decay,exp(-((5**2)*pi**2*0.458*t)/(1.342**2))
diffusion,combined_mode,2.854*sin((1*pi*x)/0.775)*exp(-((1**2)*pi**2*0.975*t)/(0.775**2))
diffusion,combined_mode,-2.854*sin((3*pi*x)/0.775)*exp(-((3**2)*pi**2*0.975*t)/(0.775**2))
diffusion,combined_mode,2.854*sin((5*pi*x)/0.775)*exp(-((5**2)*pi**2*0.975*t)/(0.775**2))
diffusion,combined_mode,3.661*sin((1*pi*x)/0.886)*exp(-((1**2)*pi**2*0.448*t)/(0.886**2))
diffusion,combined_mode,-3.661*sin((3*pi*x)/0.886)*exp(-((3**2)*pi**2*0.448*t)/(0.886**2))
diffusion,combined_mode,3.661*sin((5*pi*x)/0.886)*exp(-((5**2)*pi**2*0.448*t)/(0.886**2))
diffusion,combined_mode,4.432*sin((1*pi*x)/1.014)*exp(-((1**2)*pi**2*0.481*t)/(1.014**2))
diffusion,combined_mode,-4.432*sin((3*pi*x)/1.014)*exp(-((3**2)*pi**2*0.481*t)/(1.014**2))
diffusion,combined_mode,4.432*sin((5*pi*x)/1.014)*exp(-((5**2)*pi**2*0.481*t)/(1.014**2))
diffusion,sine,2.937*sin((1*pi*x)/1.039)
diffusion,decay,exp(-((1**2)*pi**2*0.176*t)/(1.039**2))
diffusion,sine,-2.937*sin((3*pi*x)/1.039)
diffusion,sine,2.937*sin((5*pi*x)/1.039)
diffusion,decay,exp(-((5**2)*pi**2*0.176*t)/(1.039**2))
diffusion,combined_mode,2.093*sin((1*pi*x)/1.491)*exp(-((1**2)*pi**2*0.218*t)/(1.491**2))
diffusion,combined_mode,-2.093*sin((3*pi*x)/1.491)*exp(-((3**2)*pi**2*0.218*t)/(1.491**2))
diffusion,combined_mode,2.093*sin((5*pi*x)/1.491)*exp(-((5**2)*pi**2*0.218*t)/(1.491**2))
diffusion,sine,36.324*sin((1*pi*x)/0.148)
diffusion,decay,exp(-((1**2)*pi**2*0.444*t)/(0.148**2))
diffusion,sine,-36.324*sin((3*pi*x)/0.148)
diffusion,decay,exp(-((3**2)*pi**2*0.444*t)/(0.148**2))
diffusion,sine,36.324*sin((5*pi*x)/0.148)
diffusion,decay,exp(-((5**2)*pi**2*0.444*t)/(0.148**2))
diffusion,combined_mode,5.078*sin((1*pi*x)/1.009)*exp(-((1**2)*pi**2*0.591*t)/(1.009**2))
diffusion,combined_mode,-5.078*sin((3*pi*x)/1.009)*exp(-((3**2)*pi**2*0.591*t)/(1.009**2))
diffusion,combined_mode,5.078*sin((5*pi*x)/1.009)*exp(-((5**2)*pi**2*0.591*t)/(1.009**2))
diffusion,sine,8.553*sin((1*pi*x)/0.293)
diffusion,decay,exp(-((1**2)*pi**2*0.343*t)/(0.293**2))
diffusion,sine,-8.553*sin((3*pi*x)/0.293)
diffusion,decay,exp(-((3**2)*pi**2*0.343*t)/(0.293**2))
diffusion,sine,8.553*sin((5*pi*x)/0.293)
diffusion,decay,exp(-((5**2)*pi**2*0.343*t)/(0.293**2))
diffusion,combined_mode,2.838*sin((1*pi*x)/1.356)*exp(-((1**2)*pi**2*0.819*t)/(1.356**2))
diffusion,combined_mode,-2.838*sin((3*pi*x)/1.356)*exp(-((3**2)*pi**2*0.819*t)/(1.356**2))
diffusion,combined_mode,2.838*sin((5*pi*x)/1.356)*exp(-((5**2)*pi**2*0.819*t)/(1.356**2))
diffusion,sine,2.181*sin((1*pi*x)/1.429)
diffusion,decay,exp(-((1**2)*pi**2*0.393*t)/(1.429**2))
diffusion,sine,-2.181*sin((3*pi*x)/1.429)
diffusion,sine,2.181*sin((5*pi*x)/1.429)
diffusion,decay,exp(-((5**2)*pi**2*0.393*t)/(1.429**2))
diffusion,combined_mode,3.571*sin((1*pi*x)/1.442)*exp(-((1**2)*pi**2*0.043*t)/(1.442**2))
diffusion,combined_mode,-3.571*sin((3*pi*x)/1.442)*exp(-((3**2)*pi**2*0.043*t)/(1.442**2))
diffusion,combined_mode,3.571*sin((5*pi*x)/1.442)*exp(-((5**2)*pi**2*0.043*t)/(1.442**2))
diffusion,sine,9.230*sin((1*pi*x)/0.618)
diffusion,decay,exp(-((1**2)*pi**2*0.324*t)/(0.618**2))
diffusion,sine,-9.230*sin((3*pi*x)/0.618)
diffusion,sine,9.230*sin((5*pi*x)/0.618)
diffusion,decay,exp(-((5**2)*pi**2*0.324*t)/(0.618**2))
diffusion,combined_mode,7.481*sin((1*pi*x)/0.308)*exp(-((1**2)*pi**2*0.769*t)/(0.308**2))
diffusion,combined_mode,-7.481*sin((3*pi*x)/0.308)*exp(-((3**2)*pi**2*0.769*t)/(0.308**2))
diffusion,combined_mode,7.481*sin((5*pi*x)/0.308)*exp(-((5**2)*pi**2*0.769*t)/(0.308**2))
diffusion,combined_mode,7.989*sin((1*pi*x)/0.703)*exp(-((1**2)*pi**2*0.394*t)/(0.703**2))
diffusion,combined_mode,-7.989*sin((3*pi*x)/0.703)*exp(-((3**2)*pi**2*0.394*t)/(0.703**2))
diffusion,combined_mode,7.989*sin((5*pi*x)/0.703)*exp(-((5**2)*pi**2*0.394*t)/(0.703**2))
diffusion,combined_mode,8.282*sin((1*pi*x)/0.347)*exp(-((1**2)*pi**2*0.186*t)/(0.347**2))
diffusion,combined_mode,-8.282*sin((3*pi*x)/0.347)*exp(-((3**2)*pi**2*0.186*t)/(0.347**2))
diffusion,combined_mode,8.282*sin((5*pi*x)/0.347)*exp(-((5**2)*pi**2*0.186*t)/(0.347**2))
diffusion,sine,20.661*sin((1*pi*x)/0.118)
diffusion,decay,exp(-((1**2)*pi**2*0.988*t)/(0.118**2))
diffusion,sine,-20.661*sin((3*pi*x)/0.118)
diffusion,decay,exp(-((3**2)*pi**2*0.988*t)/(0.118**2))
diffusion,sine,20.661*sin((5*pi*x)/0.118)
diffusion,decay,exp(-((5**2)*pi**2*0.988*t)/(0.118**2))
diffusion,sine,4.809*sin((1*pi*x)/0.893)
diffusion,decay,exp(-((1**2)*pi**2*0.218*t)/(0.893**2))
diffusion,sine,-4.809*sin((3*pi*x)/0.893)
diffusion,decay,exp(-((3**2)*pi**2*0.218*t)/(0.893**2))
diffusion,sine,4.809*sin((5*pi*x)/0.893)
diffusion,combined_mode,5.771*sin((1*pi*x)/0.822)*exp(-((1**2)*pi**2*0.832*t)/(0.822**2))
diffusion,combined_mode,-5.771*sin((3*pi*x)/0.822)*exp(-((3**2)*pi**2*0.832*t)/(0.822**2))
diffusion,combined_mode,5.771*sin((5*pi*x)/0.822)*exp(-((5**2)*pi**2*0.832*t)/(0.822**2))
diffusion,sine,2.550*sin((1*pi*x)/0.807)
diffusion,decay,exp(-((1**2)*pi**2*0.02*t)/(0.807**2))
diffusion,sine,-2.550*sin((3*pi*x)/0.807)
diffusion,decay,exp(-((3**2)*pi**2*0.02*t)/(0.807**2))
diffusion,sine,2.550*sin((5*pi*x)/0.807)
diffusion,decay,exp(-((5**2)*pi**2*0.02*t)/(0.807**2))
diffusion,combined_mode,4.307*sin((1*pi*x)/0.872)*exp(-((1**2)*pi**2*0.287*t)/(0.872**2))
diffusion,combined_mode,-4.307*sin((3*pi*x)/0.872)*exp(-((3**2)*pi**2*0.287*t)/(0.872**2))
diffusion,combined_mode,4.307*sin((5*pi*x)/0.872)*exp(-((5**2)*pi**2*0.287*t)/(0.872**2))
diffusion,sine,2.929*sin((1*pi*x)/1.27)
diffusion,decay,exp(-((1**2)*pi**2*0.773*t)/(1.27**2))
diffusion,sine,-2.929*sin((3*pi*x)/1.27)
diffusion,decay,exp(-((3**2)*pi**2*0.773*t)/(1.27**2))
diffusion,sine,2.929*sin((5*pi*x)/1.27)
diffusion,decay,exp(-((5**2)*pi**2*0.773*t)/(1.27**2))
diffusion,combined_mode,15.732*sin((1*pi*x)/0.351)*exp(-((1**2)*pi**2*0.055*t)/(0.351**2))
diffusion,combined_mode,-15.732*sin((3*pi*x)/0.351)*exp(-((3**2)*pi**2*0.055*t)/(0.351**2))
diffusion,combined_mode,15.732*sin((5*pi*x)/0.351)*exp(-((5**2)*pi**2*0.055*t)/(0.351**2))
diffusion,combined_mode,4.529*sin((1*pi*x)/1.122)*exp(-((1**2)*pi**2*0.604*t)/(1.122**2))
diffusion,combined_mode,-4.529*sin((3*pi*x)/1.122)*exp(-((3**2)*pi**2*0.604*t)/(1.122**2))
diffusion,combined_mode,4.529*sin((5*pi*x)/1.122)*exp(-((5**2)*pi**2*0.604*t)/(1.122**2))
diffusion,sine,4.055*sin((1*pi*x)/0.946)
diffusion,decay,exp(-((1**2)*pi**2*0.4*t)/(0.946**2))
diffusion,sine,-4.055*sin((3*pi*x)/0.946)
diffusion,sine,4.055*sin((5*pi*x)/0.946)
diffusion,combined_mode,4.024*sin((1*pi*x)/0.839)*exp(-((1**2)*pi**2*0.213*t)/(0.839**2))
diffusion,combined_mode,-4.024*sin((3*pi*x)/0.839)*exp(-((3**2)*pi**2*0.213*t)/(0.839**2))
diffusion,combined_mode,4.024*sin((5*pi*x)/0.839)*exp(-((5**2)*pi**2*0.213*t)/(0.839**2))
diffusion,combined_mode,1.988*sin((1*pi*x)/1.367)*exp(-((1**2)*pi**2*0.135*t)/(1.367**2))
diffusion,combined_mode,-1.988*sin((3*pi*x)/1.367)*exp(-((3**2)*pi**2*0.135*t)/(1.367**2))
diffusion,combined_mode,1.988*sin((5*pi*x)/1.367)*exp(-((5**2)*pi**2*0.135*t)/(1.367**2))
diffusion,sine,4.180*sin((1*pi*x)/1.175)
diffusion,decay,exp(-((1**2)*pi**2*0.944*t)/(1.175**2))
diffusion,sine,-4.180*sin((3*pi*x)/1.175)
diffusion,decay,exp(-((3**2)*pi**2*0.944*t)/(1.175**2))
diffusion,sine,4.180*sin((5*pi*x)/1.175)
diffusion,decay,exp(-((5**2)*pi**2*0.944*t)/(1.175**2))
diffusion,sine,3.921*sin((1*pi*x)/0.787)
diffusion,decay,exp(-((1**2)*pi**2*0.176*t)/(0.787**2))
diffusion,sine,-3.921*sin((3*pi*x)/0.787)
diffusion,decay,exp(-((3**2)*pi**2*0.176*t)/(0.787**2))
diffusion,sine,3.921*sin((5*pi*x)/0.787)
diffusion,decay,exp(-((5**2)*pi**2*0.176*t)/(0.787**2))
diffusion,sine,7.340*sin((1*pi*x)/0.709)
diffusion,decay,exp(-((1**2)*pi**2*0.636*t)/(0.709**2))
diffusion,sine,-7.340*sin((3*pi*x)/0.709)
diffusion,decay,exp(-((3**2)*pi**2*0.636*t)/(0.709**2))
diffusion,sine,7.340*sin((5*pi*x)/0.709)
diffusion,combined_mode,3.212*sin((1*pi*x)/1.416)*exp(-((1**2)*pi**2*0.853*t)/(1.416**2))
diffusion,combined_mode,-3.212*sin((3*pi*x)/1.416)*exp(-((3**2)*pi**2*0.853*t)/(1.416**2))
diffusion,combined_mode,3.212*sin((5*pi*x)/1.416)*exp(-((5**2)*pi**2*0.853*t)/(1.416**2))
diffusion,combined_mode,9.287*sin((1*pi*x)/0.64)*exp(-((1**2)*pi**2*0.862*t)/(0.64**2))
diffusion,combined_mode,-9.287*sin((3*pi*x)/0.64)*exp(-((3**2)*pi**2*0.862*t)/(0.64**2))
diffusion,combined_mode,9.287*sin((5*pi*x)/0.64)*exp(-((5**2)*pi**2*0.862*t)/(0.64**2))
diffusion,combined_mode,4.218*sin((1*pi*x)/1.313)*exp(-((1**2)*pi**2*0.242*t)/(1.313**2))
diffusion,combined_mode,-4.218*sin((3*pi*x)/1.313)*exp(-((3**2)*pi**2*0.242*t)/(1.313**2))
diffusion,combined_mode,4.218*sin((5*pi*x)/1.313)*exp(-((5**2)*pi**2*0.242*t)/(1.313**2))
diffusion,combined_mode,7.481*sin((1*pi*x)/0.566)*exp(-((1**2)*pi**2*0.068*t)/(0.566**2))
diffusion,combined_mode,-7.481*sin((3*pi*x)/0.566)*exp(-((3**2)*pi**2*0.068*t)/(0.566**2))
diffusion,combined_mode,7.481*sin((5*pi*x)/0.566)*exp(-((5**2)*pi**2*0.068*t)/(0.566**2))
diffusion,combined_mode,15.101*sin((1*pi*x)/0.396)*exp(-((1**2)*pi**2*0.086*t)/(0.396**2))
diffusion,combined_mode,-15.101*sin((3*pi*x)/0.396)*exp(-((3**2)*pi**2*0.086*t)/(0.396**2))
diffusion,combined_mode,15.101*sin((5*pi*x)/0.396)*exp(-((5**2)*pi**2*0.086*t)/(0.396**2))
diffusion,sine,2.612*sin((1*pi*x)/1.222)
diffusion,decay,exp(-((1**2)*pi**2*0.89*t)/(1.222**2))
diffusion,sine,-2.612*sin((3*pi*x)/1.222)
diffusion,decay,exp(-((3**2)*pi**2*0.89*t)/(1.222**2))
diffusion,sine,2.612*sin((5*pi*x)/1.222)
diffusion,decay,exp(-((5**2)*pi**2*0.89*t)/(1.222**2))
diffusion,sine,4.675*sin((1*pi*x)/0.983)
diffusion,decay,exp(-((1**2)*pi**2*0.019*t)/(0.983**2))
diffusion,sine,-4.675*sin((3*pi*x)/0.983)
diffusion,decay,exp(-((3**2)*pi**2*0.019*t)/(0.983**2))
diffusion,sine,4.675*sin((5*pi*x)/0.983)
diffusion,decay,exp(-((5**2)*pi**2*0.019*t)/(0.983**2))
diffusion,combined_mode,10.048*sin((1*pi*x)/0.25)*exp(-((1**2)*pi**2*0.43*t)/(0.25**2))
diffusion,combined_mode,-10.048*sin((3*pi*x)/0.25)*exp(-((3**2)*pi**2*0.43*t)/(0.25**2))
diffusion,combined_mode,10.048*sin((5*pi*x)/0.25)*exp(-((5**2)*pi**2*0.43*t)/(0.25**2))
diffusion,combined_mode,4.036*sin((1*pi*x)/1.433)*exp(-((1**2)*pi**2*0.786*t)/(1.433**2))
